route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
7698,142.0.1,926831,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926832,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926833,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926834,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926835,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926836,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926837,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926838,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926839,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926840,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926841,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926842,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926843,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926844,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926845,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926846,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926847,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926848,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926849,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926850,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926851,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926852,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926853,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926854,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926855,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926856,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926857,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926858,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926859,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926860,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926861,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926862,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926863,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926864,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926865,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926866,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926867,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926868,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926869,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926870,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926871,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926872,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926873,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926874,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926875,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926876,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926877,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926878,Hemphill/Downtown,,0,86661,33525,0,0
7698,142.0.1,926879,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926880,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926881,Hemphill/Downtown,,0,86660,33525,0,0
7698,142.0.1,926882,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926883,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926884,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926885,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926886,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926887,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926888,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926889,Hemphill/Downtown,,0,86659,33525,0,0
7698,142.0.1,926890,Hemphill/Downtown,,0,86658,33525,0,0
7698,142.0.1,926891,Hemphill/Downtown,,0,86657,33525,0,0
7698,142.0.1,926892,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926893,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926894,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926895,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926896,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926897,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926898,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926899,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926900,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926901,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926902,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926903,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926904,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926905,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926906,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926907,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926908,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926909,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926910,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926911,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926912,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926913,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926914,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926915,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926916,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926917,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926918,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926919,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926920,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926921,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926922,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926923,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926924,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926925,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926926,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926927,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926928,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926929,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926930,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926931,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926932,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926933,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926934,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926935,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926936,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926937,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926938,Hemphill/La Gran Plaza,,1,86660,33526,0,0
7698,142.0.1,926939,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926940,Hemphill/La Gran Plaza,,1,86661,33526,0,0
7698,142.0.1,926941,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926942,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926943,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926944,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926945,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926946,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926947,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926948,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7698,142.0.1,926949,Hemphill/La Gran Plaza,,1,86657,33526,0,0
7698,142.0.1,926950,Hemphill/La Gran Plaza,,1,86659,33526,0,0
7698,142.0.1,926951,Hemphill/La Gran Plaza,,1,86658,33526,0,0
7699,142.0.1,927204,Camp Bowie/Downtown,,0,86688,33527,0,0
7699,142.0.1,927205,Camp Bowie/Downtown,,0,86687,33527,0,0
7699,142.0.1,927206,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927207,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927208,Camp Bowie/Downtown,,0,86688,33527,0,0
7699,142.0.1,927209,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927210,Camp Bowie/Downtown,,0,86687,33527,0,0
7699,142.0.1,927211,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927212,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927213,Camp Bowie/Downtown,,0,86686,33527,0,0
7699,142.0.1,927214,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927215,Camp Bowie/Downtown,,0,86688,33527,0,0
7699,142.0.1,927216,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927217,Camp Bowie/Downtown,,0,86687,33527,0,0
7699,142.0.1,927218,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927219,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927220,Camp Bowie/Downtown,,0,86686,33527,0,0
7699,142.0.1,927221,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927222,Camp Bowie/Downtown,,0,86688,33527,0,0
7699,142.0.1,927223,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927224,Camp Bowie/Downtown,,0,86687,33527,0,0
7699,142.0.1,927225,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927226,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927227,Camp Bowie/Downtown,,0,86686,33527,0,0
7699,142.0.1,927228,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927229,Camp Bowie/Downtown,,0,86688,33527,0,0
7699,142.0.1,927230,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927231,Camp Bowie/Downtown,,0,86687,33527,0,0
7699,142.0.1,927232,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927233,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927234,Camp Bowie/Downtown,,0,86686,33527,0,0
7699,142.0.1,927235,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927236,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927237,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927238,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927239,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927240,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927241,Camp Bowie/Downtown,,0,86681,33527,0,0
7699,142.0.1,927242,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927243,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927244,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927245,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927246,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927247,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927248,Camp Bowie/Downtown,,0,86681,33527,0,0
7699,142.0.1,927249,Camp Bowie/Downtown,,0,86685,33527,0,0
7699,142.0.1,927250,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927251,Camp Bowie/Downtown,,0,86684,33527,0,0
7699,142.0.1,927252,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927253,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927254,Camp Bowie/Downtown,,0,86683,33527,0,0
7699,142.0.1,927255,Camp Bowie/Downtown,,0,86681,33527,0,0
7699,142.0.1,927256,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927257,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927258,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927259,Camp Bowie/Downtown,,0,86681,33527,0,0
7699,142.0.1,927260,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927261,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927262,Camp Bowie/Downtown,,0,86682,33527,0,0
7699,142.0.1,927263,Camp Bowie/Downtown,,0,86681,33527,0,0
7699,142.0.1,927264,Camp Bowie/Downtown,,0,86680,33527,0,0
7699,142.0.1,927265,Camp Bowie/Downtown,,0,86679,33527,0,0
7699,142.0.1,927266,Camp Bowie/Las Vegas,,1,86688,33528,0,0
7699,142.0.1,927267,Camp Bowie/Las Vegas,,1,86687,33528,0,0
7699,142.0.1,927268,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927269,Camp Bowie/Las Vegas,,1,86686,33528,0,0
7699,142.0.1,927270,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927271,Camp Bowie/Las Vegas,,1,86688,33528,0,0
7699,142.0.1,927272,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927273,Camp Bowie/Las Vegas,,1,86687,33528,0,0
7699,142.0.1,927274,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927275,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927276,Camp Bowie/Las Vegas,,1,86686,33528,0,0
7699,142.0.1,927277,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927278,Camp Bowie/Las Vegas,,1,86688,33528,0,0
7699,142.0.1,927279,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927280,Camp Bowie/Las Vegas,,1,86687,33528,0,0
7699,142.0.1,927281,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927282,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927283,Camp Bowie/Las Vegas,,1,86686,33528,0,0
7699,142.0.1,927284,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927285,Camp Bowie/Las Vegas,,1,86688,33528,0,0
7699,142.0.1,927286,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927287,Camp Bowie/Las Vegas,,1,86687,33528,0,0
7699,142.0.1,927288,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927289,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927290,Camp Bowie/Las Vegas,,1,86686,33528,0,0
7699,142.0.1,927291,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927292,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927293,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927294,Camp Bowie/Las Vegas,,1,86687,33528,0,0
7699,142.0.1,927295,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927296,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927297,Camp Bowie/Las Vegas,,1,86686,33528,0,0
7699,142.0.1,927298,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927299,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927300,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927301,Camp Bowie/Las Vegas,,1,86679,33528,0,0
7699,142.0.1,927302,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927303,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927304,Camp Bowie/Las Vegas,,1,86681,33528,0,0
7699,142.0.1,927305,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927306,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927307,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927308,Camp Bowie/Las Vegas,,1,86679,33528,0,0
7699,142.0.1,927309,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927310,Camp Bowie/Las Vegas,,1,86683,33528,0,0
7699,142.0.1,927311,Camp Bowie/Las Vegas,,1,86681,33528,0,0
7699,142.0.1,927312,Camp Bowie/Las Vegas,,1,86685,33528,0,0
7699,142.0.1,927313,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927314,Camp Bowie/Las Vegas,,1,86684,33528,0,0
7699,142.0.1,927315,Camp Bowie/Las Vegas,,1,86679,33528,0,0
7699,142.0.1,927316,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927317,Camp Bowie/Las Vegas,,1,86681,33528,0,0
7699,142.0.1,927318,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927319,Camp Bowie/Las Vegas,,1,86679,33528,0,0
7699,142.0.1,927320,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927321,Camp Bowie/Las Vegas,,1,86681,33528,0,0
7699,142.0.1,927322,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7699,142.0.1,927323,Camp Bowie/Las Vegas,,1,86679,33528,0,0
7699,142.0.1,927324,Camp Bowie/Las Vegas,,1,86682,33528,0,0
7699,142.0.1,927325,Camp Bowie/Las Vegas,,1,86681,33528,0,0
7699,142.0.1,927326,Camp Bowie/Las Vegas,,1,86680,33528,0,0
7700,142.0.1,927581,E. Rosedale/Fitzhugh,,0,87187,33529,0,0
7700,142.0.1,934622,E. Rosedale/Fitzhugh,,0,87184,33529,0,0
7700,142.0.1,934623,E. Rosedale/Fitzhugh,,0,87185,33529,0,0
7700,142.0.1,934624,E. Rosedale/Fitzhugh,,0,87199,33529,0,0
7700,142.0.1,934625,E. Rosedale/Fitzhugh,,0,87189,33529,0,0
7700,142.0.1,934626,E. Rosedale/Fitzhugh,,0,87190,33529,0,0
7700,142.0.1,934627,E. Rosedale/Fitzhugh,,0,87186,33529,0,0
7700,142.0.1,934628,E. Rosedale/Fitzhugh,,0,87187,33529,0,0
7700,142.0.1,934629,E. Rosedale/Fitzhugh,,0,87184,33529,0,0
7700,142.0.1,934630,E. Rosedale/Fitzhugh,,0,87185,33529,0,0
7700,142.0.1,934631,E. Rosedale/Fitzhugh,,0,87199,33529,0,0
7700,142.0.1,934632,E. Rosedale/Fitzhugh,,0,87189,33529,0,0
7700,142.0.1,934633,E. Rosedale/Fitzhugh,,0,87190,33529,0,0
7700,142.0.1,934634,E. Rosedale/Fitzhugh,,0,87186,33529,0,0
7700,142.0.1,934635,E. Rosedale/Fitzhugh,,0,87187,33529,0,0
7700,142.0.1,934636,E. Rosedale/Fitzhugh,,0,87184,33529,0,0
7700,142.0.1,934637,E. Rosedale/Fitzhugh,,0,87185,33529,0,0
7700,142.0.1,934638,E. Rosedale/Fitzhugh,,0,87233,33529,0,0
7700,142.0.1,934639,E. Rosedale/Fitzhugh,,0,87197,33529,0,0
7700,142.0.1,934640,E. Rosedale/Fitzhugh,,0,87190,33529,0,0
7700,142.0.1,934641,E. Rosedale/Fitzhugh,,0,87193,33529,0,0
7700,142.0.1,934642,E. Rosedale/Fitzhugh,,0,87195,33529,0,0
7700,142.0.1,934643,E. Rosedale/Fitzhugh,,0,87192,33529,0,0
7700,142.0.1,934644,E. Rosedale/Fitzhugh,,0,87194,33529,0,0
7700,142.0.1,934645,E. Rosedale/Fitzhugh,,0,87196,33529,0,0
7700,142.0.1,934646,E. Rosedale/Fitzhugh,,0,87197,33529,0,0
7700,142.0.1,934647,E. Rosedale/Fitzhugh,,0,87198,33529,0,0
7700,142.0.1,934648,E. Rosedale/Fitzhugh,,0,87193,33529,0,0
7700,142.0.1,934649,E. Rosedale/Fitzhugh,,0,87195,33529,0,0
7700,142.0.1,934650,E. Rosedale/Fitzhugh,,0,87192,33529,0,0
7700,142.0.1,934651,E. Rosedale/Fitzhugh,,0,87194,33529,0,0
7700,142.0.1,934652,E. Rosedale/Fitzhugh,,0,87196,33529,0,0
7700,142.0.1,934653,E. Rosedale/Fitzhugh,,0,87197,33529,0,0
7700,142.0.1,934654,E. Rosedale/Fitzhugh,,0,87198,33529,0,0
7700,142.0.1,934655,E. Rosedale/Fitzhugh,,0,87193,33529,0,0
7700,142.0.1,927639,E. Rosedale/Medical Dist.,,1,87184,33530,0,0
7700,142.0.1,934657,E. Rosedale/Medical Dist.,,1,87185,33530,0,0
7700,142.0.1,934658,E. Rosedale/Medical Dist.,,1,87199,33530,0,0
7700,142.0.1,934659,E. Rosedale/Medical Dist.,,1,87189,33530,0,0
7700,142.0.1,934660,E. Rosedale/Medical Dist.,,1,87190,33530,0,0
7700,142.0.1,934661,E. Rosedale/Medical Dist.,,1,87186,33530,0,0
7700,142.0.1,934662,E. Rosedale/Medical Dist.,,1,87187,33530,0,0
7700,142.0.1,934663,E. Rosedale/Medical Dist.,,1,87184,33530,0,0
7700,142.0.1,934664,E. Rosedale/Medical Dist.,,1,87185,33530,0,0
7700,142.0.1,934665,E. Rosedale/Medical Dist.,,1,87199,33530,0,0
7700,142.0.1,934666,E. Rosedale/Medical Dist.,,1,87189,33530,0,0
7700,142.0.1,934667,E. Rosedale/Medical Dist.,,1,87190,33530,0,0
7700,142.0.1,934668,E. Rosedale/Medical Dist.,,1,87186,33530,0,0
7700,142.0.1,934669,E. Rosedale/Medical Dist.,,1,87187,33530,0,0
7700,142.0.1,934670,E. Rosedale/Medical Dist.,,1,87184,33530,0,0
7700,142.0.1,934671,E. Rosedale/Medical Dist.,,1,87185,33530,0,0
7700,142.0.1,934672,E. Rosedale/Medical Dist.,,1,87233,33530,0,0
7700,142.0.1,934673,E. Rosedale/Medical Dist.,,1,87189,33530,0,0
7700,142.0.1,934674,E. Rosedale/Medical Dist.,,1,87190,33530,0,0
7700,142.0.1,934675,E. Rosedale/Medical Dist.,,1,87193,33530,0,0
7700,142.0.1,934676,E. Rosedale/Medical Dist.,,1,87187,33530,0,0
7700,142.0.1,934677,E. Rosedale/Medical Dist.,,1,87192,33530,0,0
7700,142.0.1,934678,E. Rosedale/Medical Dist.,,1,87194,33530,0,0
7700,142.0.1,934679,E. Rosedale/Medical Dist.,,1,87196,33530,0,0
7700,142.0.1,934680,E. Rosedale/Medical Dist.,,1,87197,33530,0,0
7700,142.0.1,934681,E. Rosedale/Medical Dist.,,1,87198,33530,0,0
7700,142.0.1,934682,E. Rosedale/Medical Dist.,,1,87193,33530,0,0
7700,142.0.1,934683,E. Rosedale/Medical Dist.,,1,87195,33530,0,0
7700,142.0.1,934684,E. Rosedale/Medical Dist.,,1,87192,33530,0,0
7700,142.0.1,934685,E. Rosedale/Medical Dist.,,1,87194,33530,0,0
7700,142.0.1,934686,E. Rosedale/Medical Dist.,,1,87196,33530,0,0
7700,142.0.1,934687,E. Rosedale/Medical Dist.,,1,87197,33530,0,0
7700,142.0.1,934688,E. Rosedale/Medical Dist.,,1,87198,33530,0,0
7700,142.0.1,934689,E. Rosedale/Medical Dist.,,1,87193,33530,0,0
7700,142.0.1,934690,E. Rosedale/Medical Dist.,,1,87196,33530,0,0
7700,142.0.1,934691,E. Rosedale/Medical Dist.,,1,87192,33530,0,0
7701,142.0.1,927869,Evans Ave/Downtown,,0,86773,33532,0,0
7701,142.0.1,927870,Evans Ave/Downtown,,0,86769,33532,0,0
7701,142.0.1,927871,Evans Ave/Downtown,,0,86765,33532,0,0
7701,142.0.1,927898,Evans Ave/Downtown,,0,86774,33532,0,0
7701,142.0.1,927899,Evans Ave/Downtown,,0,86773,33532,0,0
7701,142.0.1,927900,Evans Ave/Downtown,,0,86775,33532,0,0
7701,142.0.1,927872,Evans Ave/Downtown,,0,86769,33532,0,0
7701,142.0.1,927921,Evans Ave/Downtown,,0,86770,33532,0,0
7701,142.0.1,927926,Evans Ave/Downtown,,0,86765,33532,0,0
7701,142.0.1,927873,Evans Ave/Downtown,,0,86776,33532,0,0
7701,142.0.1,927901,Evans Ave/Downtown,,0,86774,33532,0,0
7701,142.0.1,927874,Evans Ave/Downtown,,0,86768,33532,0,0
7701,142.0.1,927902,Evans Ave/Downtown,,0,86773,33532,0,0
7701,142.0.1,927875,Evans Ave/Downtown,,0,86775,33532,0,0
7701,142.0.1,927903,Evans Ave/Downtown,,0,86769,33532,0,0
7701,142.0.1,927876,Evans Ave/Downtown,,0,86770,33532,0,0
7701,142.0.1,927904,Evans Ave/Downtown,,0,86765,33532,0,0
7701,142.0.1,927877,Evans Ave/Downtown,,0,86776,33532,0,0
7701,142.0.1,927905,Evans Ave/Downtown,,0,86774,33532,0,0
7701,142.0.1,927878,Evans Ave/Downtown,,0,86768,33532,0,0
7701,142.0.1,927906,Evans Ave/Downtown,,0,86773,33532,0,0
7701,142.0.1,927879,Evans Ave/Downtown,,0,86775,33532,0,0
7701,142.0.1,927922,Evans Ave/Downtown,,0,86769,33532,0,0
7701,142.0.1,927880,Evans Ave/Downtown,,0,86770,33532,0,0
7701,142.0.1,927907,Evans Ave/Downtown,,0,86765,33532,0,0
7701,142.0.1,927881,Evans Ave/Downtown,,0,86776,33532,0,0
7701,142.0.1,927908,Evans Ave/Downtown,,0,86774,33532,0,0
7701,142.0.1,927882,Evans Ave/Downtown,,0,86768,33532,0,0
7701,142.0.1,927909,Evans Ave/Downtown,,0,86773,33532,0,0
7701,142.0.1,927883,Evans Ave/Downtown,,0,86775,33532,0,0
7701,142.0.1,927910,Evans Ave/Downtown,,0,86769,33532,0,0
7701,142.0.1,927884,Evans Ave/Downtown,,0,86770,33532,0,0
7701,142.0.1,927911,Evans Ave/Downtown,,0,86765,33532,0,0
7701,142.0.1,927885,Evans Ave/Downtown,,0,86776,33532,0,0
7701,142.0.1,927886,Evans Ave/Downtown,,0,86771,33532,0,0
7701,142.0.1,927923,Evans Ave/Downtown,,0,86768,33532,0,0
7701,142.0.1,927924,Evans Ave/Downtown,,0,86767,33532,0,0
7701,142.0.1,927887,Evans Ave/Downtown,,0,86775,33532,0,0
7701,142.0.1,927912,Evans Ave/Downtown,,0,86766,33532,0,0
7701,142.0.1,927888,Evans Ave/Downtown,,0,86770,33532,0,0
7701,142.0.1,927913,Evans Ave/Downtown,,0,86772,33532,0,0
7701,142.0.1,927889,Evans Ave/Downtown,,0,86776,33532,0,0
7701,142.0.1,927914,Evans Ave/Downtown,,0,86771,33532,0,0
7701,142.0.1,927890,Evans Ave/Downtown,,0,86768,33532,0,0
